SANGER_MODEL_ID,target_gene,n_drugs,mean_delta_auc,std_delta_auc,abs_mean_delta,frac_sensitising,is_known_drug_target,targeted_by_drugs,within_cell_percentile,is_top5pct,rank_in_cell
SIDM01007,TP53I11,54,0.00036572664976119995,0.00010755603580037132,0.00036572664976119995,1.0,False,,98.49056603773585,True,9
SIDM01007,SNRPN,54,0.0003415594401303679,0.00020047694852109998,0.0003619354101829231,0.9259259259259259,False,,98.30188679245283,True,10
SIDM01018,MAP2K2,54,0.0006763256387785077,0.0007692456129007041,0.0009151514968834817,0.8148148148148148,True,Trametinib,100.0,True,1
SIDM01018,PIM3,54,0.0006027196650393307,0.0004973489558324218,0.000732251035515219,0.8703703703703703,True,AZD1208,99.81132075471699,True,2
SIDM01018,MAP2K1,54,0.0005816268385387957,0.000549023796338588,0.0006843178998678923,0.8148148148148148,True,Trametinib,99.62264150943396,True,3
SIDM01018,MTOR,54,0.000556022219825536,0.00027275076718069613,0.0005582607118412852,0.9814814814814815,True,AZD8055,99.43396226415095,True,4
SIDM01018,PARP1,54,0.0003775741788558662,0.0003400252026040107,0.0004450306296348572,0.7962962962962963,True,Talazoparib,99.24528301886792,True,5
SIDM01018,HDAC1,54,0.0003170119889546186,0.0006204372621141374,0.0005666334764100611,0.7962962962962963,True,Entinostat,99.05660377358491,True,6
SIDM01018,BRD2,54,0.00030429550679400563,0.0006682937382720411,0.0005725252558477223,0.7592592592592593,True,JQ1,98.86792452830188,True,7
SIDM01018,SNRPN,54,0.0002829396689776331,9.457599662709981e-05,0.0002830218872986734,0.9629629629629629,False,,98.67924528301887,True,8
SIDM01018,HLA-B,54,0.00025394256226718426,0.00014445025590248406,0.00026708978111855686,0.9074074074074074,False,,98.49056603773585,True,9
SIDM01018,MDM2,54,0.00023488148872274905,0.00026788085233420134,0.00031260924879461527,0.7962962962962963,True,Nutlin-3a (-),98.30188679245283,True,10
SIDM01023,MTOR,32,0.001167970709502697,0.0005801201914437115,0.0011831698939204216,0.96875,True,AZD8055,100.0,True,1
SIDM01023,MAP2K1,32,0.0010907039977610111,0.0015975239221006632,0.0013696192763745785,0.75,True,Trametinib,99.81132075471699,True,2
SIDM01023,HDAC1,32,0.0006050113588571548,0.0010608539450913668,0.0009658541530370712,0.78125,True,Entinostat,99.62264150943396,True,3
SIDM01023,PIM3,32,0.0005655484274029732,0.00042024563299492,0.0006116572767496109,0.875,True,AZD1208,99.43396226415095,True,4
SIDM01023,PIK3CB,32,0.00045969896018505096,0.0004855471197515726,0.0005173590034246445,0.875,True,Buparlisib,99.24528301886792,True,5
SIDM01023,HDAC3,32,0.00043531879782676697,0.0015401202253997326,0.0013154596090316772,0.625,True,Entinostat,99.05660377358491,True,6
SIDM01023,MCL1,32,0.00042603258043527603,0.0006491529056802392,0.000571361742913723,0.71875,True,MIM1,98.86792452830188,True,7
SIDM01023,CTSH,32,0.00037596654146909714,0.0002380536898272112,0.00039525143802165985,0.90625,False,,98.67924528301887,True,8
SIDM01023,PHLDA2,32,0.0003650086000561714,0.0001692483201622963,0.0003650086000561714,0.9375,False,,98.49056603773585,True,9
SIDM01023,SNRPN,32,0.00032054679468274117,0.00016905720985960215,0.00032305391505360603,0.9375,False,,98.30188679245283,True,10
SIDM01025,ANXA2,54,0.0008711776463314891,0.00013464428775478154,0.0008711776463314891,1.0,False,,100.0,True,1
SIDM01025,MAP2K1,54,0.0008591065998189151,0.00043398331035859883,0.0008756457827985287,0.9629629629629629,True,Trametinib,99.81132075471699,True,2
SIDM01025,APP,54,0.0008155278628692031,0.00016307923942804337,0.0008155278628692031,1.0,False,,99.62264150943396,True,3
SIDM01025,LGALS3BP,54,0.0007238774560391903,0.00018463835294824094,0.0007238774560391903,0.9814814814814815,False,,99.43396226415095,True,4
SIDM01025,FAT1,54,0.000700361211784184,0.0001118374420912005,0.000700361211784184,1.0,False,,99.24528301886792,True,5
SIDM01025,MT2A,54,0.0006755645736120641,0.00013910555571783334,0.0006755645736120641,1.0,False,,99.05660377358491,True,6
SIDM01025,PLS3,54,0.0006372183561325073,8.854385669110343e-05,0.0006372183561325073,1.0,False,,98.86792452830188,True,7
SIDM01025,HLA-C,54,0.0006074827979318798,0.00021144952916074544,0.0006074827979318798,0.9814814814814815,False,,98.67924528301887,True,8
SIDM01025,MDK,54,0.0006018910207785666,0.0001933603489305824,0.0006158208125270903,0.9814814814814815,False,,98.49056603773585,True,9
SIDM01025,FXYD5,54,0.0005711090634576976,0.00012143905769335106,0.0005711090634576976,1.0,False,,98.30188679245283,True,10
SIDM01029,MAP2K2,54,0.00196905923075974,0.001143684727139771,0.002068027388304472,0.9074074074074074,True,Trametinib,100.0,True,1
SIDM01029,HLA-C,54,0.0009249868453480303,0.00023808586411178112,0.0009249868453480303,1.0,False,,99.81132075471699,True,2
SIDM01029,ANXA2,54,0.00073003931902349,0.00017329270485788584,0.00073003931902349,1.0,False,,99.62264150943396,True,3
SIDM01029,MT2A,54,0.0006531476974487305,0.0001494104362791404,0.0006531476974487305,1.0,False,,99.43396226415095,True,4
SIDM01029,FXYD5,54,0.0006196432514116168,0.00011358764459146187,0.0006196432514116168,1.0,False,,99.24528301886792,True,5
SIDM01029,CTSZ,54,0.0005438918597064912,0.00014161654689814895,0.0005438918597064912,0.9814814814814815,False,,99.05660377358491,True,6
SIDM01029,FAT1,54,0.0005270838737487793,0.00012842948490288109,0.0005270838737487793,1.0,False,,98.86792452830188,True,7
SIDM01029,ROCK2,54,0.0004951070877723396,0.0002832244790624827,0.0005098117981106043,0.9814814814814815,True,GSK269962A,98.67924528301887,True,8
SIDM01029,PLS3,54,0.0004906852846033871,0.00012624110968317837,0.0004940982325933874,0.9814814814814815,False,,98.49056603773585,True,9
SIDM01029,PLPP2,54,0.00043735571671277285,7.787824870320037e-05,0.00043735571671277285,1.0,False,,98.30188679245283,True,10
SIDM01031,MAP2K1,32,0.0010107755661010742,0.0005725024966523051,0.0010107755661010742,0.96875,True,Trametinib,100.0,True,1
SIDM01031,BRD2,32,0.0009849732741713524,0.0007891588029451668,0.0010738400742411613,0.9375,True,JQ1,99.81132075471699,True,2
SIDM01031,ANXA2,32,0.0009326525032520294,0.0002644917112775147,0.0009326525032520294,1.0,False,,99.62264150943396,True,3
SIDM01031,GSTP1,32,0.0008408203721046448,0.0003875430265907198,0.0008757300674915314,0.90625,False,,99.43396226415095,True,4
SIDM01031,MT2A,32,0.000799989327788353,0.00013514672173187137,0.000799989327788353,1.0,False,,99.24528301886792,True,5
SIDM01031,NQO1,32,0.0007740044966340065,0.00018164527136832476,0.0007740044966340065,1.0,False,,99.05660377358491,True,6
SIDM01031,AHNAK,32,0.0006804168224334717,0.00011454198829596862,0.0006804168224334717,1.0,False,,98.86792452830188,True,7
SIDM01031,TIMP2,32,0.0006743529811501503,0.0002743835502769798,0.0006743529811501503,1.0,False,,98.67924528301887,True,8
SIDM01031,PIK3CB,32,0.0006200829520821571,0.0003481215098872781,0.0006200829520821571,0.96875,True,Buparlisib,98.49056603773585,True,9
SIDM01031,CTSZ,32,0.000601423904299736,0.00016889884136617184,0.000601423904299736,1.0,False,,98.30188679245283,True,10
SIDM01037,MAP2K2,55,0.0018656827742233872,0.0012948688818141818,0.0020873688627034426,0.9454545454545454,True,Trametinib,100.0,True,1
SIDM01037,MAP2K1,55,0.0017100658733397722,0.0004607072623912245,0.0017100658733397722,0.9818181818181818,True,Trametinib,99.81132075471699,True,2
SIDM01037,BRD2,55,0.0011856263736262918,0.0006394661613740027,0.0012394179357215762,0.9272727272727272,True,JQ1,99.62264150943396,True,3
SIDM01037,MAPK3,55,0.000988541985861957,0.0002459682000335306,0.000988541985861957,1.0,True,"Ulixertinib,VX-11e",99.43396226415095,True,4
SIDM01037,CDK2,55,0.0008513591601513326,0.00021468930935952812,0.0008513591601513326,1.0,True,AZD5438,99.24528301886792,True,5
SIDM01037,ANXA2,55,0.0008298343163914979,0.00011558941332623363,0.0008298343163914979,1.0,False,,99.05660377358491,True,6
SIDM01037,HLA-C,55,0.0007972435560077429,0.00018198649922851473,0.0007972435560077429,1.0,False,,98.86792452830188,True,7
SIDM01037,PIK3CB,55,0.0006917064893059433,0.0002195539273088798,0.0006917064893059433,1.0,True,Buparlisib,98.67924528301887,True,8
SIDM01037,AHNAK,55,0.0006809646147303283,0.00011577044642763212,0.0006809646147303283,1.0,False,,98.49056603773585,True,9
SIDM01037,BCL2L1,55,0.0006582671776413918,0.00034306570887565613,0.000662205449771136,0.9818181818181818,True,TW 37,98.30188679245283,True,10
SIDM01052,BCL2L1,54,0.0014838747447356582,0.00026235703262500465,0.0014838747447356582,1.0,True,TW 37,100.0,True,1
SIDM01052,HDAC3,54,0.0013119290815666318,0.0010007660603150725,0.0015252077719196677,0.8703703703703703,True,Entinostat,99.81132075471699,True,2
SIDM01052,HDAC1,54,0.001286045298911631,0.0006810770719312131,0.0013650545151904225,0.9814814814814815,True,Entinostat,99.62264150943396,True,3
SIDM01052,MAP2K1,54,0.0010266209719702601,0.00046348999603651464,0.0010705197928473353,0.9444444444444444,True,Trametinib,99.43396226415095,True,4
SIDM01052,CTSZ,54,0.000593863136600703,0.0001523064711363986,0.000593863136600703,1.0,False,,99.24528301886792,True,5
SIDM01052,MT2A,54,0.0005572449299506843,0.00012684345711022615,0.000558700819965452,0.9814814814814815,False,,99.05660377358491,True,6
SIDM01052,MCL1,54,0.0005202376050874591,0.0005888862651772797,0.0006080904277041554,0.8333333333333334,True,MIM1,98.86792452830188,True,7
SIDM01052,BRD3,54,0.0005040698451921344,0.00021209339320193976,0.000504225492477417,0.9814814814814815,True,JQ1,98.67924528301887,True,8
SIDM01052,TPM1,54,0.0004941821098327637,0.00010711255890782923,0.0004941821098327637,1.0,False,,98.49056603773585,True,9
SIDM01052,LGALS1,54,0.000481965922517702,0.00013340114674065262,0.00048305647214874625,0.9814814814814815,False,,98.30188679245283,True,10
SIDM01079,MAP2K1,54,0.002062991727143526,0.0008195312693715096,0.002062991727143526,1.0,True,Trametinib,100.0,True,1
SIDM01079,HDAC1,54,0.001916650217026472,0.0010144035331904888,0.002081585116684437,0.9444444444444444,True,Entinostat,99.81132075471699,True,2
SIDM01079,CDK2,54,0.0013335103867575526,0.0003465944027993828,0.0013335103867575526,1.0,True,AZD5438,99.62264150943396,True,3
SIDM01079,PIM3,54,0.0012629082193598151,0.0006831707432866096,0.0013661202974617481,0.9629629629629629,True,AZD1208,99.43396226415095,True,4
SIDM01079,HDAC3,54,0.0012550359824672341,0.001193941687233746,0.0015725841512903571,0.8703703703703703,True,Entinostat,99.24528301886792,True,5
SIDM01079,BRD2,54,0.0011491245822981,0.0008846333948895335,0.0013330248184502125,0.9074074074074074,True,JQ1,99.05660377358491,True,6
SIDM01079,MAPK1,54,0.0009893940296024084,0.0003980408946517855,0.0010049818083643913,0.9814814814814815,True,Ulixertinib,98.86792452830188,True,7
SIDM01079,ROCK2,54,0.0007403084309771657,0.00044087012065574527,0.0008157215779647231,0.9444444444444444,True,GSK269962A,98.67924528301887,True,8
SIDM01079,MTOR,54,0.0007374451961368322,0.0004135368508286774,0.0007659472757950425,0.8888888888888888,True,AZD8055,98.49056603773585,True,9
SIDM01079,MCL1,54,0.0006385655142366886,0.0006756469956599176,0.0006873442325741053,0.7407407407407407,True,MIM1,98.30188679245283,True,10
SIDM01080,MAP2K1,54,0.0018077415879815817,0.0004581236280500889,0.0018077415879815817,1.0,True,Trametinib,100.0,True,1
SIDM01080,PARP2,54,0.0011098296381533146,0.0002702056663110852,0.0011112645734101534,0.9814814814814815,True,Talazoparib,99.81132075471699,True,2
SIDM01080,BRD2,54,0.0009824126027524471,0.0006862648879177868,0.0011180286528542638,0.8888888888888888,True,JQ1,99.62264150943396,True,3
SIDM01080,MCL1,54,0.0009044419857673347,0.00036690395791083574,0.0009054883848875761,0.9814814814814815,True,MIM1,99.43396226415095,True,4
SIDM01080,ANXA2,54,0.0006134355789981782,9.048836363945156e-05,0.0006134355789981782,1.0,False,,99.24528301886792,True,5
SIDM01080,AHNAK,54,0.0006027751369401813,8.855842315824702e-05,0.0006027751369401813,1.0,False,,99.05660377358491,True,6
SIDM01080,ITGB5,54,0.0005122555885463953,5.740846609114669e-05,0.0005122555885463953,1.0,False,,98.86792452830188,True,7
SIDM01080,S100A11,54,0.0004883221117779613,8.093376527540386e-05,0.0004883221117779613,1.0,False,,98.67924528301887,True,8
SIDM01080,MT2A,54,0.00046715911594219506,6.681281956844032e-05,0.00046715911594219506,1.0,False,,98.49056603773585,True,9
SIDM01080,ANXA1,54,0.0004523683455772698,5.7461536925984547e-05,0.0004523683455772698,1.0,False,,98.30188679245283,True,10
SIDM01095,MAP2K2,54,0.0024068013299256563,0.00035758313606493175,0.0024068013299256563,1.0,True,Trametinib,100.0,True,1
SIDM01095,MTOR,54,0.0011331008281558752,0.0003814956871792674,0.0011509028263390064,0.9814814814814815,True,AZD8055,99.81132075471699,True,2
SIDM01095,MAP2K1,54,0.000983647769317031,0.000540723092854023,0.0009957165457308292,0.9444444444444444,True,Trametinib,99.62264150943396,True,3
SIDM01095,JAK1,54,0.0009085502824746072,0.00030386049184016883,0.0009147359523922205,0.9814814814814815,True,Ruxolitinib,99.43396226415095,True,4
SIDM01095,PARP2,54,0.000605879002250731,0.0002380207006353885,0.000605879002250731,1.0,True,Talazoparib,99.24528301886792,True,5
SIDM01095,CDK1,54,0.00048515753587707877,0.0002526603057049215,0.00048515753587707877,0.9814814814814815,True,AZD5438,99.05660377358491,True,6
SIDM01095,CTSZ,54,0.00044529748265631497,0.00010849656246136874,0.00044529748265631497,1.0,False,,98.86792452830188,True,7
SIDM01095,ADGRG1,54,0.00043288644519634545,5.469940879265778e-05,0.00043288644519634545,1.0,False,,98.67924528301887,True,8
SIDM01095,CCND1,54,0.0004190416366327554,7.869429828133434e-05,0.0004190416366327554,1.0,False,,98.49056603773585,True,9
SIDM01095,CBS,54,0.00039888531318865716,0.00010813037806656212,0.0003997771709691733,0.9814814814814815,False,,98.30188679245283,True,10
SIDM01100,MAP2K2,54,0.0015979441814124584,0.0005567329353652894,0.0016266538295894861,0.9814814814814815,True,Trametinib,100.0,True,1
SIDM01100,HDAC1,54,0.0009721931419335306,0.0007100232178345323,0.0009721931419335306,0.9814814814814815,True,Entinostat,99.81132075471699,True,2
SIDM01100,MAP2K1,54,0.000929873320274055,0.0006866221665404737,0.0009370501502417028,0.9629629629629629,True,Trametinib,99.62264150943396,True,3
SIDM01100,CDK1,54,0.0009036908741109073,0.0003180134517606348,0.0009036908741109073,1.0,True,AZD5438,99.43396226415095,True,4
SIDM01100,BEX3,54,0.00048727955436334014,0.00012855565000791103,0.00048727955436334014,1.0,False,,99.24528301886792,True,5
SIDM01100,GSTP1,54,0.0004708987835329026,0.0001907449623104185,0.0004721615114249289,0.9444444444444444,False,,99.05660377358491,True,6
SIDM01100,MTOR,54,0.000457291811471805,0.00025309828924946487,0.00046173346345312893,0.8888888888888888,True,AZD8055,98.86792452830188,True,7
SIDM01100,AKR1B1,54,0.0004359218874014914,0.00013436356675811112,0.0004359218874014914,1.0,False,,98.67924528301887,True,8
SIDM01100,PLS3,54,0.00040509633254259825,0.00013542597298510373,0.00040509633254259825,1.0,False,,98.49056603773585,True,9
SIDM01100,GLUL,54,0.0003564418584574014,0.00016422959743067622,0.0003564418584574014,0.9629629629629629,False,,98.30188679245283,True,10
SIDM01102,HDAC3,54,0.0010881158523261547,0.0008743952494114637,0.001177265658043325,0.8518518518518519,True,Entinostat,100.0,True,1
SIDM01102,HDAC1,54,0.0008630473748780787,0.000707976461853832,0.0009574125870130956,0.8888888888888888,True,Entinostat,99.81132075471699,True,2
SIDM01102,MCL1,54,0.0007268987828865647,0.0005025284481234848,0.000743495358619839,0.9629629629629629,True,MIM1,99.62264150943396,True,3
SIDM01102,MAP2K1,54,0.0007259178091771901,0.000714642636012286,0.0008948738104663789,0.8333333333333334,True,Trametinib,99.43396226415095,True,4
SIDM01102,MAP2K2,54,0.000690773653332144,0.0007985432166606188,0.00090101856039837,0.7407407407407407,True,Trametinib,99.24528301886792,True,5
SIDM01102,PHLDA2,54,0.0003514350682962686,9.177741594612598e-05,0.0003514350682962686,0.9814814814814815,False,,99.05660377358491,True,6
SIDM01102,MDM2,54,0.00034051857073791325,0.00020037996000610292,0.0003598525654524565,0.8888888888888888,True,Nutlin-3a (-),98.86792452830188,True,7
SIDM01102,ANXA2,54,0.00032772289705462754,0.00022698318934999406,0.00034317816607654095,0.8518518518518519,False,,98.67924528301887,True,8
SIDM01102,FABP5,54,0.0003021406300831586,0.00015685963444411755,0.0003047433856409043,0.9444444444444444,False,,98.49056603773585,True,9
SIDM01102,LGALS3BP,54,0.0002757556503638625,0.00011431408347561955,0.0002757556503638625,0.9444444444444444,False,,98.30188679245283,True,10
SIDM01106,HDAC3,54,0.002137300092726946,0.0010985367698594928,0.0022599974181503057,0.9259259259259259,True,Entinostat,100.0,True,1
SIDM01106,MTOR,54,0.0009251225856132805,0.0003109201497863978,0.0009363039862364531,0.9814814814814815,True,AZD8055,99.81132075471699,True,2
SIDM01106,APP,54,0.0006340079708024859,0.00011126058961963281,0.0006340079708024859,1.0,False,,99.62264150943396,True,3
SIDM01106,ANXA2,54,0.0006189577979966998,0.0002086013846565038,0.0006189577979966998,1.0,False,,99.43396226415095,True,4
SIDM01106,JAK1,54,0.0005163737805560231,0.0005756711470894516,0.0006349539034999907,0.8703703703703703,True,Ruxolitinib,99.24528301886792,True,5
SIDM01106,BACE2,54,0.0005130072240717709,8.944571891333908e-05,0.0005130072240717709,1.0,False,,99.05660377358491,True,6
SIDM01106,MAP2K2,54,0.0005083547439426184,0.0009269049041904509,0.0008896655635908246,0.7592592592592593,True,Trametinib,98.86792452830188,True,7
SIDM01106,CDK1,54,0.00045002170372754335,0.0002889860770665109,0.00047686806647107005,0.9074074074074074,True,AZD5438,98.67924528301887,True,8
SIDM01106,MT2A,54,0.0004445281228981912,0.00013090691936668009,0.0004445281228981912,1.0,False,,98.49056603773585,True,9
SIDM01106,FAM20C,54,0.00040707102743908763,9.903499449137598e-05,0.00040707102743908763,1.0,False,,98.30188679245283,True,10
SIDM01114,HDAC3,54,0.002627640962600708,0.0009341426775790751,0.0026981818955391645,0.9814814814814815,True,Entinostat,100.0,True,1
SIDM01114,MAP2K2,54,0.0018363120034337044,0.0005321293137967587,0.0018581758486106992,0.9814814814814815,True,Trametinib,99.81132075471699,True,2
SIDM01114,MAPK3,54,0.0009635135065764189,0.00040458684088662267,0.001004322781227529,0.9444444444444444,True,"Ulixertinib,VX-11e",99.62264150943396,True,3
SIDM01114,BCL2L1,54,0.0008905342547222972,0.00018754425400402397,0.0008905342547222972,1.0,True,TW 37,99.43396226415095,True,4
SIDM01114,ANXA2,54,0.0008864733972586691,0.00017319129256065935,0.0008864733972586691,1.0,False,,99.24528301886792,True,5
SIDM01114,MTOR,54,0.0006278764340095222,0.00032714419648982584,0.0006314659840427339,0.9814814814814815,True,AZD8055,99.05660377358491,True,6
SIDM01114,MAP2K1,54,0.0006037685670889914,0.0004935594624839723,0.0006307496223598719,0.8518518518518519,True,Trametinib,98.86792452830188,True,7
SIDM01114,GLUL,54,0.0005541388527490199,0.00011476643703645095,0.0005541388527490199,1.0,False,,98.67924528301887,True,8
SIDM01114,ID1,54,0.0005477092927321792,0.00010970273433486,0.0005477092927321792,0.9814814814814815,False,,98.49056603773585,True,9
SIDM01114,CDK2,54,0.0004943686653859913,0.00026647927006706595,0.0005198860890232027,0.9629629629629629,True,AZD5438,98.30188679245283,True,10
SIDM01121,MAP2K2,32,0.002048039808869362,0.0005893474444746971,0.002048039808869362,1.0,True,Trametinib,100.0,True,1
SIDM01121,MAPK1,32,0.0007759919390082359,0.00036623302730731666,0.0007759919390082359,0.96875,True,Ulixertinib,99.81132075471699,True,2
SIDM01121,CDK1,32,0.0007577724754810333,0.0003256656927987933,0.0007577724754810333,1.0,True,AZD5438,99.62264150943396,True,3
SIDM01121,ROCK2,32,0.0006252378225326538,0.0002557499101385474,0.0006330832839012146,0.9375,True,GSK269962A,99.43396226415095,True,4
SIDM01121,PARP1,32,0.0005008243024349213,0.0003821664140559733,0.0005496963858604431,0.90625,True,Talazoparib,99.24528301886792,True,5
SIDM01121,GSTP1,32,0.00041175447404384613,0.0001949422003235668,0.00041175447404384613,0.9375,False,,99.05660377358491,True,6
SIDM01121,GLUL,32,0.00037117861211299896,0.00016731212963350117,0.0003745686262845993,0.90625,False,,98.86792452830188,True,7
SIDM01121,TP53I11,32,0.00036781467497348785,8.067220915108919e-05,0.00036781467497348785,1.0,False,,98.67924528301887,True,8
SIDM01121,TUBA1A,32,0.000361819751560688,0.0001000387710519135,0.000361819751560688,0.96875,False,,98.49056603773585,True,9
SIDM01121,RAB32,32,0.00033936183899641037,6.25727407168597e-05,0.00033936183899641037,1.0,False,,98.30188679245283,True,10
SIDM01127,MCL1,54,0.0010027190437540412,0.00037647041608579457,0.0010027190437540412,0.9814814814814815,True,MIM1,100.0,True,1
SIDM01127,PIM3,54,0.0009774533100426197,0.000329297297867015,0.0009901976445689797,0.9814814814814815,True,AZD1208,99.81132075471699,True,2
SIDM01127,BCL2L1,54,0.000976710463874042,0.00032699722214601934,0.000976710463874042,1.0,True,TW 37,99.62264150943396,True,3
SIDM01127,MAP2K1,54,0.0009755823411978781,0.000516998115926981,0.0010290476493537426,0.9629629629629629,True,Trametinib,99.43396226415095,True,4
SIDM01127,HDAC3,54,0.000941129750572145,0.0011263262713328004,0.0009648457635194063,0.9444444444444444,True,Entinostat,99.24528301886792,True,5
SIDM01127,ANXA2,54,0.000897096237167716,0.00011183198512298986,0.000897096237167716,1.0,False,,99.05660377358491,True,6
SIDM01127,BRD2,54,0.000715106725692749,0.0005556487012654543,0.0007650951738469303,0.9259259259259259,True,JQ1,98.86792452830188,True,7
SIDM01127,FAT1,54,0.0006559027824550867,0.00011814594472525641,0.0006559027824550867,0.9814814814814815,False,,98.67924528301887,True,8
SIDM01127,FOS,54,0.0006388580077327788,0.00011149899364681914,0.0006388580077327788,1.0,False,,98.49056603773585,True,9
SIDM01127,S100A6,54,0.0006125028594397008,0.00010303685849066824,0.0006125028594397008,1.0,False,,98.30188679245283,True,10
SIDM01131,HDAC1,54,0.001858916599303484,0.0008541158749721944,0.0019447505474090576,0.9444444444444444,True,Entinostat,100.0,True,1
SIDM01131,MAP2K2,54,0.001465418841689825,0.0005525655578821898,0.0014934296486899257,0.9814814814814815,True,Trametinib,99.81132075471699,True,2
SIDM01131,MAPK3,54,0.0007611159817315638,0.00022992576123215258,0.0007611159817315638,1.0,True,"Ulixertinib,VX-11e",99.62264150943396,True,3
SIDM01131,CDK2,54,0.0006219728384166956,0.00038636403041891754,0.0006523049669340253,0.9259259259259259,True,AZD5438,99.43396226415095,True,4
SIDM01131,TP53I11,54,0.0005753018194809556,0.0001167565569630824,0.0005753018194809556,1.0,False,,99.24528301886792,True,5
SIDM01131,PIM1,54,0.0005719794426113367,0.00024093552201520652,0.0005719794426113367,0.9629629629629629,True,AZD1208,99.05660377358491,True,6
SIDM01131,MTOR,54,0.0005406350828707218,0.0002692231209948659,0.0005459553794935346,0.9629629629629629,True,AZD8055,98.86792452830188,True,7
SIDM01131,PDLIM1,54,0.0004559236404020339,0.00015483875176869333,0.0004559236404020339,0.9629629629629629,False,,98.67924528301887,True,8
SIDM01131,CDK1,54,0.00045535576646216214,0.00030382515978999436,0.00045662291813641787,0.8888888888888888,True,AZD5438,98.49056603773585,True,9
SIDM01131,WLS,54,0.0004265976313035935,9.060153388418257e-05,0.0004265976313035935,1.0,False,,98.30188679245283,True,10
SIDM01138,MAP2K2,33,0.0022099344059824944,0.0012196918250992894,0.0023882966488599777,0.9393939393939394,True,Trametinib,100.0,True,1
SIDM01138,MAP2K1,33,0.001038596499711275,0.00037634168984368443,0.001038596499711275,1.0,True,Trametinib,99.81132075471699,True,2
SIDM01138,BRD2,33,0.0008933345670811832,0.0007537207566201687,0.0010351719101890922,0.9090909090909091,True,JQ1,99.62264150943396,True,3
SIDM01138,FXYD5,33,0.0007616895600222051,0.00013022057828493416,0.0007616895600222051,1.0,False,,99.43396226415095,True,4
SIDM01138,BCL2L1,33,0.0007601109682582319,0.00038933922769501805,0.0007601109682582319,0.9696969696969697,True,TW 37,99.24528301886792,True,5
SIDM01138,PARP2,33,0.000757071131374687,0.00048116594552993774,0.0008497256203554571,0.9393939393939394,True,Talazoparib,99.05660377358491,True,6
SIDM01138,MT2A,33,0.0007522557862102985,0.00011965123121626675,0.0007522557862102985,1.0,False,,98.86792452830188,True,7
SIDM01138,PIK3CB,33,0.0007247094181366265,0.0001988613948924467,0.0007247094181366265,1.0,True,Buparlisib,98.67924528301887,True,8
SIDM01138,AHNAK,33,0.000660533260088414,7.663067663088441e-05,0.000660533260088414,1.0,False,,98.49056603773585,True,9
SIDM01138,CD9,33,0.0005570938810706139,0.0001381395704811439,0.0005570938810706139,0.9696969696969697,False,,98.30188679245283,True,10
SIDM01141,BRD2,54,0.0013768193311989307,0.0009836405515670776,0.0015371623449027538,0.9444444444444444,True,JQ1,100.0,True,1
SIDM01141,MAP2K1,54,0.0012516611022874713,0.00040132066351361573,0.0012516611022874713,1.0,True,Trametinib,99.81132075471699,True,2
SIDM01141,FOS,54,0.0006429486675187945,0.00011510735930642113,0.0006429486675187945,1.0,False,,99.62264150943396,True,3
SIDM01141,HDAC3,54,0.0006420650752261281,0.0006336670485325158,0.0008174628019332886,0.8518518518518519,True,Entinostat,99.43396226415095,True,4
SIDM01141,CDK2,54,0.0006355394725687802,0.000304212182527408,0.0006355394725687802,0.9629629629629629,True,AZD5438,99.24528301886792,True,5
SIDM01141,ANXA2,54,0.0006253962055779994,0.00017754442524164915,0.0006259547080844641,0.9814814814814815,False,,99.05660377358491,True,6
SIDM01141,HDAC1,54,0.000577135244384408,0.0006682556122541428,0.0007309803040698171,0.7407407407407407,True,Entinostat,98.86792452830188,True,7
SIDM01141,TMEM98,54,0.0004814311396330595,8.457963849650696e-05,0.0004814311396330595,1.0,False,,98.67924528301887,True,8
SIDM01141,MT2A,54,0.00044605854782275856,0.00012477955897338688,0.00044605854782275856,1.0,False,,98.49056603773585,True,9
SIDM01141,S100A10,54,0.00043826576438732445,0.00011546581663424149,0.00043826576438732445,0.9814814814814815,False,,98.30188679245283,True,10
SIDM01144,BRD2,54,0.003137649269774556,0.0007328279898501933,0.003154391422867775,0.9814814814814815,True,JQ1,100.0,True,1
SIDM01144,HDAC1,54,0.0016176545759662986,0.0005429898737929761,0.001621043193154037,0.9814814814814815,True,Entinostat,99.81132075471699,True,2
SIDM01144,BCL2L1,54,0.001243493054062128,0.0003321025287732482,0.001243493054062128,0.9814814814814815,True,TW 37,99.62264150943396,True,3
SIDM01144,PIM3,54,0.0011756961466744542,0.000541661458555609,0.001251552952453494,0.9629629629629629,True,AZD1208,99.43396226415095,True,4
SIDM01144,MAP2K1,54,0.0010620079701766372,0.00031475123250856996,0.0010620079701766372,1.0,True,Trametinib,99.24528301886792,True,5
SIDM01144,PIK3CB,54,0.0007722355658188462,0.00021201859635766596,0.0007769354851916432,0.9814814814814815,True,Buparlisib,99.05660377358491,True,6
SIDM01144,PLS3,54,0.0007721693255007267,0.00014646368799731135,0.0007721693255007267,1.0,False,,98.86792452830188,True,7
SIDM01144,CDK2,54,0.000769852485973388,0.0002430435415590182,0.000783159804996103,0.9814814814814815,True,AZD5438,98.67924528301887,True,8
SIDM01144,MT2A,54,0.0006873718230053782,0.00012421670544426888,0.0006873718230053782,1.0,False,,98.49056603773585,True,9
SIDM01144,AHNAK,54,0.0006654814351350069,0.00011258974700467661,0.0006654814351350069,1.0,False,,98.30188679245283,True,10
